# Swift-BAT daily average light curve for Crab                          
# Generated Fri Aug 24 11:36:02 UTC 2018
#
#     TIME           RATE          ERROR      YEAR          DAY     STAT_ERR        SYS_ERR   DATA_FLAG   TIMEDEL_EXPO     TIMEDEL_CODED  TIMEDEL_DITHERED
#       d        count/cm^2/s   count/cm^2/s   yr            d    count/cm^2/s   count/cm^2/s                s              s              s
      54844       0.22062846     0.00785082   2009          13     0.00115153     0.00772200      0    6624.00000000  4847.00000000  6624.00000000
      54846       0.22800264     0.00826636   2009          15     0.00175332     0.00798009      0    3496.00000000  1854.87500000  3496.00000000
      54847       0.21906706     0.00906130   2009          16     0.00392600     0.00766735      0    2064.00000000   381.56250000  2064.00000000
      54848       0.22614471     0.00930496   2009          17     0.00397743     0.00791506      0    1920.00000000   360.62500000  1920.00000000
      54849       0.22460870     0.00794247   2009          18     0.00092077     0.00786130      0   13472.00000000  7392.53125000 11848.00000000
      54850       0.22559984     0.00794115   2009          19     0.00068756     0.00789599      0   30216.00000000 15903.06639290 25264.00000000
      54851       0.22638726     0.00798122   2009          20     0.00077862     0.00792355      0   22872.00000000 11820.46487045 22872.00000000
      54852       0.22663023     0.00799022   2009          21     0.00078235     0.00793206      0   35544.00000000 13748.71091270 34400.00000000
      54853       0.22850600     0.00826245   2009          22     0.00168682     0.00799771      0    8128.00000000  3051.45312500     0.00000000
      54854       0.22593156     0.00809335   2009          23     0.00140162     0.00790760      0   11080.00000000  3658.21875000 11080.00000000
      54855       0.22244119     0.00791800   2009          24     0.00117300     0.00778544      0    7632.00000000  4133.12500000  1560.00000000
      54857       0.21989427     0.00798385   2009          26     0.00172634     0.00769630      0    4368.00000000  2758.48437500  4368.00000000
      54858       0.22273802     0.00796078   2009          27     0.00131068     0.00779583      0    5376.00000000  4882.50000000  5376.00000000
      54859       0.22223045     0.00791262   2009          28     0.00118129     0.00777807      0    6640.00000000  5471.75000000  3368.00000000
      54860       0.21904253     0.00774242   2009          29     0.00087940     0.00766649      0    9648.00000000  7609.06250000  7552.00000000
      54861       0.22146919     0.00811303   2009          30     0.00194727     0.00775142      0    3520.00000000  1985.75000000  1024.00000000
      54865       0.22202499     0.00876373   2009          34     0.00329409     0.00777087      0    1112.00000000   385.04687500  1112.00000000
      54866       0.22932424     0.00824168   2009          35     0.00152165     0.00802635      0    7648.00000000  3741.68750000  7648.00000000
      54867       0.22332126     0.00795786   2009          36     0.00121513     0.00781624      0    4640.00000000  3729.50000000  4640.00000000
      54868       0.22354536     0.00805973   2009          37     0.00157288     0.00782409      0    4960.00000000  3064.62500000  4960.00000000
      54869       0.23811235     0.00988042   2009          38     0.00431494     0.00833393      0    3456.00000000   530.56250000  3456.00000000
      54870       0.23608656     0.01070322   2009          39     0.00553092     0.00826303      0     448.00000000   204.75000000   448.00000000
      54871       0.22764831     0.00895757   2009          40     0.00332778     0.00796769      0    1496.00000000   660.96875000  1496.00000000
      54872       0.23792285     0.00942656   2009          41     0.00359163     0.00832730      0    4416.00000000   827.66796875  4416.00000000
      54873       0.23027584     0.00959539   2009          42     0.00423338     0.00805965      0    2984.00000000   476.32812500  2984.00000000
      54874       0.22134360     0.00788117   2009          43     0.00117716     0.00774703      0    6120.00000000  4795.53125000  6120.00000000
      54875       0.22708046     0.00829602   2009          44     0.00193354     0.00794782      0    8904.00000000  2688.75000000  8904.00000000
      54876       0.22259056     0.00798087   2009          45     0.00140811     0.00779067      0    6312.00000000  5043.18750000  6312.00000000
      54877       0.23173326     0.01068058   2009          46     0.00564979     0.00811066      0    3928.00000000   551.50000000  3928.00000000
      54878       0.22177416     0.01024238   2009          47     0.00543295     0.00776210      0     896.00000000   266.00000000   896.00000000
      54879       0.22345545     0.00805754   2009          48     0.00157583     0.00782094      0    4384.00000000  2517.18750000  4384.00000000
      54880       0.23245758     0.00875289   2009          49     0.00262419     0.00813602      0    1792.00000000  1025.50000000  1792.00000000
      54881       0.23174211     0.00895340   2009          50     0.00308251     0.00811097      0    1264.00000000   686.25000000  1264.00000000
      54882       0.22496787     0.00806043   2009          51     0.00140172     0.00787388      0    7216.00000000  4453.28125000  4896.00000000
      54883       0.23078172     0.00820018   2009          52     0.00114953     0.00807736      0   10808.00000000  5979.18750000 10808.00000000
      54884       0.23231549     0.00888244   2009          53     0.00290687     0.00813104      0    5720.00000000  1062.89062500  5720.00000000
      54885       0.23897182     0.00891714   2009          54     0.00251359     0.00836401      0    5496.00000000  1448.28125000  5496.00000000
      54886       0.22904914     0.00841889   2009          55     0.00209021     0.00801672      0    9360.00000000  1951.81250000  9360.00000000
      54887       0.22512402     0.00880643   2009          56     0.00319764     0.00787934      0    1968.00000000   884.06250000     0.00000000
      54888       0.22684684     0.00807727   2009          57     0.00120711     0.00793964      0    8528.00000000  4830.71875000  8528.00000000
      54889       0.22852821     0.00816232   2009          58     0.00132292     0.00799849      0   11528.00000000  5732.10841227 11528.00000000
      54890       0.22943861     0.00823500   2009          59     0.00148330     0.00803035      0    7552.00000000  4105.93750000  7552.00000000
      54891       0.22813715     0.00809919   2009          60     0.00110276     0.00798480      0   15088.00000000  7934.28023851 15088.00000000
      54892       0.22465455     0.00801803   2009          61     0.00127606     0.00786291      0   12800.00000000  6639.50000000 12800.00000000
      54893       0.22810140     0.00815433   2009          62     0.00134969     0.00798355      0   13552.00000000  5862.28125000 13552.00000000
      54894       0.22978958     0.00832032   2009          63     0.00173302     0.00804264      0    6080.00000000  3277.68750000  6080.00000000
      54895       0.22823081     0.00831880   2009          64     0.00188805     0.00798808      0    4000.00000000  1838.62890625  3872.00000000
      54896       0.23630686     0.00855117   2009          65     0.00176581     0.00827074      0    9616.00000000  3042.84379756  9616.00000000
      54897       0.24563996     0.00916306   2009          66     0.00257690     0.00859740      0    9136.00000000  2050.15714145  9136.00000000
      54898       0.24711430     0.01668031   2009          67     0.01159578     0.00864900      0     384.00000000    69.75000000   384.00000000
      54899       0.23240677     0.00953529   2009          68     0.00404514     0.00813424      0    2544.00000000   428.10937500  2544.00000000
      54900       0.22208135     0.00788291   2009          69     0.00106721     0.00777285      0    6328.00000000  5461.75000000  6000.00000000
      54901       0.23720195     0.00914433   2009          70     0.00311653     0.00830207      0    3480.00000000  1090.77931094  3480.00000000
      54902       0.23231015     0.00885310   2009          71     0.00284745     0.00813086      0    3360.00000000   844.90625000  3360.00000000
      54903       0.22519524     0.00831760   2009          72     0.00216009     0.00788183      0    6640.00000000  1822.12500000  6640.00000000
      54904       0.22400431     0.00792690   2009          73     0.00095084     0.00784015      0   13440.00000000  6590.82812500 13440.00000000
      54905       0.23498725     0.00854907   2009          74     0.00189683     0.00822455      0   16080.00000000  2324.64062500 16080.00000000
